ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion
5,COAHUILA,5,MONCLOVA,PAN_PRI,656,82527,14,2092,84633,149135,39142
5,COAHUILA,5,MONCLOVA,PAN_PRD,27,82527,14,2092,84633,149135,12567
5,COAHUILA,5,MONCLOVA,PRI_PRD,37,82527,14,2092,84633,149135,27697
5,COAHUILA,5,MONCLOVA,PVEM_UDC,65,82527,14,2092,84633,149135,6683
5,COAHUILA,6,FRONTERA,PAN,3695,82077,12,1763,83852,153700,3695
5,COAHUILA,6,FRONTERA,PRI,35755,82077,12,1763,83852,153700,35755
5,COAHUILA,6,FRONTERA,PRD,1693,82077,12,1763,83852,153700,1693
5,COAHUILA,6,FRONTERA,PVEM,820,82077,12,1763,83852,153700,820
5,COAHUILA,6,FRONTERA,PT,16767,82077,12,1763,83852,153700,16767
5,COAHUILA,6,FRONTERA,UDC,1174,82077,12,1763,83852,153700,1174
5,COAHUILA,6,FRONTERA,MC,1095,82077,12,1763,83852,153700,1095
5,COAHUILA,6,FRONTERA,MORENA,20161,82077,12,1763,83852,153700,20161
5,COAHUILA,6,FRONTERA,PAN_PRI_PRD,391,82077,12,1763,83852,153700,41534
5,COAHUILA,6,FRONTERA,PAN_PRI,406,82077,12,1763,83852,153700,39856
5,COAHUILA,6,FRONTERA,PAN_PRD,18,82077,12,1763,83852,153700,5406
5,COAHUILA,6,FRONTERA,PRI_PRD,59,82077,12,1763,83852,153700,37507
5,COAHUILA,6,FRONTERA,PVEM_UDC,43,82077,12,1763,83852,153700,2037
5,COAHUILA,7,MATAMOROS,PAN,1558,98099,15,2541,100655,149964,1558
5,COAHUILA,7,MATAMOROS,PRI,46428,98099,15,2541,100655,149964,46428
5,COAHUILA,7,MATAMOROS,PRD,3277,98099,15,2541,100655,149964,3277
5,COAHUILA,7,MATAMOROS,PVEM,2298,98099,15,2541,100655,149964,2298
5,COAHUILA,7,MATAMOROS,PT,8075,98099,15,2541,100655,149964,8075
5,COAHUILA,7,MATAMOROS,UDC,1892,98099,15,2541,100655,149964,1892
5,COAHUILA,7,MATAMOROS,MC,1508,98099,15,2541,100655,149964,1508
5,COAHUILA,7,MATAMOROS,MORENA,32345,98099,15,2541,100655,149964,32345
5,COAHUILA,7,MATAMOROS,PAN_PRI_PRD,312,98099,15,2541,100655,149964,51575
5,COAHUILA,7,MATAMOROS,PAN_PRI,266,98099,15,2541,100655,149964,48252
5,COAHUILA,7,MATAMOROS,PAN_PRD,12,98099,15,2541,100655,149964,4847
5,COAHUILA,7,MATAMOROS,PRI_PRD,92,98099,15,2541,100655,149964,49797
5,COAHUILA,7,MATAMOROS,PVEM_UDC,36,98099,15,2541,100655,149964,4226
5,COAHUILA,8,TORREON,PAN,9780,69585,7,1490,71082,119432,9780
5,COAHUILA,8,TORREON,PRI,32142,69585,7,1490,71082,119432,32142
5,COAHUILA,8,TORREON,PRD,1151,69585,7,1490,71082,119432,1151
5,COAHUILA,8,TORREON,PVEM,2849,69585,7,1490,71082,119432,2849
5,COAHUILA,8,TORREON,PT,3624,69585,7,1490,71082,119432,3624
5,COAHUILA,8,TORREON,UDC,922,69585,7,1490,71082,119432,922
5,COAHUILA,8,TORREON,MC,1455,69585,7,1490,71082,119432,1455
5,COAHUILA,8,TORREON,MORENA,16956,69585,7,1490,71082,119432,16956
5,COAHUILA,8,TORREON,PAN_PRI_PRD,353,69585,7,1490,71082,119432,43426
5,COAHUILA,8,TORREON,PAN_PRI,286,69585,7,1490,71082,119432,42208
5,COAHUILA,8,TORREON,PAN_PRD,15,69585,7,1490,71082,119432,10946
5,COAHUILA,8,TORREON,PRI_PRD,23,69585,7,1490,71082,119432,33316
5,COAHUILA,8,TORREON,PVEM_UDC,29,69585,7,1490,71082,119432,3800
5,COAHUILA,9,TORREON,PAN,11131,100411,19,2020,102450,167079,11131
5,COAHUILA,9,TORREON,PRI,45466,100411,19,2020,102450,167079,45466
5,COAHUILA,9,TORREON,PRD,1449,100411,19,2020,102450,167079,1449
5,COAHUILA,9,TORREON,PVEM,4215,100411,19,2020,102450,167079,4215
5,COAHUILA,9,TORREON,PT,6095,100411,19,2020,102450,167079,6095
5,COAHUILA,9,TORREON,UDC,1127,100411,19,2020,102450,167079,1127
5,COAHUILA,9,TORREON,MC,2064,100411,19,2020,102450,167079,2064
5,COAHUILA,9,TORREON,MORENA,27839,100411,19,2020,102450,167079,27839
5,COAHUILA,9,TORREON,PAN_PRI_PRD,552,100411,19,2020,102450,167079,58598
5,COAHUILA,9,TORREON,PAN_PRI,410,100411,19,2020,102450,167079,57007
5,COAHUILA,9,TORREON,PAN_PRD,12,100411,19,2020,102450,167079,12592
5,COAHUILA,9,TORREON,PRI_PRD,29,100411,19,2020,102450,167079,46944
5,COAHUILA,9,TORREON,PVEM_UDC,22,100411,19,2020,102450,167079,5364
