Año,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2020,5,COAHUILA,4,SAN PEDRO,PVEM,7810,57218,259,1580,59057,119959,7810,No
2020,5,COAHUILA,4,SAN PEDRO,UDC,588,57218,259,1580,59057,119959,588,No
2020,5,COAHUILA,4,SAN PEDRO,MC,898,57218,259,1580,59057,119959,898,No
2020,5,COAHUILA,4,SAN PEDRO,MORENA,13879,57218,259,1580,59057,119959,13879,No
2020,5,COAHUILA,4,SAN PEDRO,UNIDOS,489,57218,259,1580,59057,119959,489,No
2020,5,COAHUILA,4,SAN PEDRO,PRC,740,57218,259,1580,59057,119959,740,No
2020,5,COAHUILA,4,SAN PEDRO,EZA-PRO,406,57218,259,1580,59057,119959,406,No
2020,5,COAHUILA,5,MONCLOVA,PAN,5448,51281,73,1375,52729,144982,5448,No
2020,5,COAHUILA,5,MONCLOVA,PRI,27990,51281,73,1375,52729,144982,27990,No
2020,5,COAHUILA,5,MONCLOVA,PRD,489,51281,73,1375,52729,144982,489,No
2020,5,COAHUILA,5,MONCLOVA,PT,748,51281,73,1375,52729,144982,748,No
2020,5,COAHUILA,5,MONCLOVA,PVEM,782,51281,73,1375,52729,144982,782,No
2020,5,COAHUILA,5,MONCLOVA,UDC,4588,51281,73,1375,52729,144982,4588,No
2020,5,COAHUILA,5,MONCLOVA,MC,400,51281,73,1375,52729,144982,400,No
2020,5,COAHUILA,5,MONCLOVA,MORENA,8774,51281,73,1375,52729,144982,8774,No
2020,5,COAHUILA,5,MONCLOVA,UNIDOS,505,51281,73,1375,52729,144982,505,No
2020,5,COAHUILA,5,MONCLOVA,PRC,214,51281,73,1375,52729,144982,214,No
2020,5,COAHUILA,5,MONCLOVA,EZA-PRO,246,51281,73,1375,52729,144982,246,No
2020,5,COAHUILA,5,MONCLOVA,Candidatura Independiente,1097,51281,73,1375,52729,144982,1097,No
2020,5,COAHUILA,6,FRONTERA,PAN,4542,47043,59,1388,48490,141722,4542,No
2020,5,COAHUILA,6,FRONTERA,PRI,24491,47043,59,1388,48490,141722,24491,No
2020,5,COAHUILA,6,FRONTERA,PRD,665,47043,59,1388,48490,141722,665,No
2020,5,COAHUILA,6,FRONTERA,PT,1143,47043,59,1388,48490,141722,1143,No
2020,5,COAHUILA,6,FRONTERA,PVEM,2170,47043,59,1388,48490,141722,2170,No
2020,5,COAHUILA,6,FRONTERA,UDC,1143,47043,59,1388,48490,141722,1143,No
2020,5,COAHUILA,6,FRONTERA,MC,366,47043,59,1388,48490,141722,366,No
2020,5,COAHUILA,6,FRONTERA,MORENA,10640,47043,59,1388,48490,141722,10640,No
2020,5,COAHUILA,6,FRONTERA,UNIDOS,1466,47043,59,1388,48490,141722,1466,No
2020,5,COAHUILA,6,FRONTERA,PRC,238,47043,59,1388,48490,141722,238,No
2020,5,COAHUILA,6,FRONTERA,EZA-PRO,179,47043,59,1388,48490,141722,179,No
2020,5,COAHUILA,7,MATAMOROS,PAN,1447,77924,62,2051,80037,142576,1447,No
2020,5,COAHUILA,7,MATAMOROS,PRI,41464,77924,62,2051,80037,142576,41464,No
2020,5,COAHUILA,7,MATAMOROS,PRD,4213,77924,62,2051,80037,142576,4213,No
2020,5,COAHUILA,7,MATAMOROS,PT,6456,77924,62,2051,80037,142576,6456,No
2020,5,COAHUILA,7,MATAMOROS,PVEM,1200,77924,62,2051,80037,142576,1200,No
2020,5,COAHUILA,7,MATAMOROS,UDC,1366,77924,62,2051,80037,142576,1366,No
2020,5,COAHUILA,7,MATAMOROS,MC,370,77924,62,2051,80037,142576,370,No
2020,5,COAHUILA,7,MATAMOROS,MORENA,16006,77924,62,2051,80037,142576,16006,No
2020,5,COAHUILA,7,MATAMOROS,UNIDOS,1434,77924,62,2051,80037,142576,1434,No
2020,5,COAHUILA,7,MATAMOROS,PRC,3284,77924,62,2051,80037,142576,3284,No
2020,5,COAHUILA,7,MATAMOROS,EZA-PRO,684,77924,62,2051,80037,142576,684,No
2020,5,COAHUILA,8,TORREON,PAN,9955,49787,59,1131,50977,128568,9955,No
2020,5,COAHUILA,8,TORREON,PRI,27054,49787,59,1131,50977,128568,27054,No
2020,5,COAHUILA,8,TORREON,PRD,433,49787,59,1131,50977,128568,433,No
2020,5,COAHUILA,8,TORREON,PT,427,49787,59,1131,50977,128568,427,No
2020,5,COAHUILA,8,TORREON,PVEM,532,49787,59,1131,50977,128568,532,No
2020,5,COAHUILA,8,TORREON,UDC,483,49787,59,1131,50977,128568,483,No
2020,5,COAHUILA,8,TORREON,MC,752,49787,59,1131,50977,128568,752,No
2020,5,COAHUILA,8,TORREON,MORENA,9142,49787,59,1131,50977,128568,9142,No
2020,5,COAHUILA,8,TORREON,UNIDOS,430,49787,59,1131,50977,128568,430,No
2020,5,COAHUILA,8,TORREON,PRC,349,49787,59,1131,50977,128568,349,No
2020,5,COAHUILA,8,TORREON,EZA-PRO,230,49787,59,1131,50977,128568,230,No
2020,5,COAHUILA,9,TORREON,PAN,11233,56903,30,1632,58565,129606,11233,No
2020,5,COAHUILA,9,TORREON,PRI,28642,56903,30,1632,58565,129606,28642,No
2020,5,COAHUILA,9,TORREON,PRD,526,56903,30,1632,58565,129606,526,No
2020,5,COAHUILA,9,TORREON,PT,582,56903,30,1632,58565,129606,582,No
2020,5,COAHUILA,9,TORREON,PVEM,853,56903,30,1632,58565,129606,853,No
2020,5,COAHUILA,9,TORREON,UDC,491,56903,30,1632,58565,129606,491,No
2020,5,COAHUILA,9,TORREON,MC,383,56903,30,1632,58565,129606,383,No
2020,5,COAHUILA,9,TORREON,MORENA,13173,56903,30,1632,58565,129606,13173,No
2020,5,COAHUILA,9,TORREON,UNIDOS,342,56903,30,1632,58565,129606,342,No
2020,5,COAHUILA,9,TORREON,PRC,223,56903,30,1632,58565,129606,223,No
2020,5,COAHUILA,9,TORREON,EZA-PRO,455,56903,30,1632,58565,129606,455,No
