Año,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,PVEM,534,31331,20,821,32172,60739,534,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,PT,478,31331,20,821,32172,60739,478,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,MC,1173,31331,20,821,32172,60739,1173,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,MORENA,6066,31331,20,821,32172,60739,6066,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,PLA,400,31331,20,821,32172,60739,400,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,PANALA,357,31331,20,821,32172,60739,357,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,PES,380,31331,20,821,32172,60739,380,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,RSP,130,31331,20,821,32172,60739,130,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,FXM,456,31331,20,821,32172,60739,456,No
2021,1,AGUASCALIENTES,10,AGUASCALIENTES,PAN_PRD,47,31331,20,821,32172,60739,19113,Sí
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PAN,16140,29697,65,814,30576,56171,16140,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PRI,2385,29697,65,814,30576,56171,2385,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PRD,414,29697,65,814,30576,56171,414,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PVEM,511,29697,65,814,30576,56171,511,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PT,260,29697,65,814,30576,56171,260,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,MC,1104,29697,65,814,30576,56171,1104,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,MORENA,7098,29697,65,814,30576,56171,7098,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PLA,531,29697,65,814,30576,56171,531,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PANALA,260,29697,65,814,30576,56171,260,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PES,320,29697,65,814,30576,56171,320,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,RSP,111,29697,65,814,30576,56171,111,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,FXM,469,29697,65,814,30576,56171,469,No
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PAN_PRD,32,29697,65,814,30576,56171,16586,Sí
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PT_MORENA_PANALA,11,29697,65,814,30576,56171,7629,Sí
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PT_MORENA,41,29697,65,814,30576,56171,7399,Sí
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,PT_PANALA,0,29697,65,814,30576,56171,520,Sí
2021,1,AGUASCALIENTES,11,AGUASCALIENTES,MORENA_PANALA,10,29697,65,814,30576,56171,7368,Sí
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PAN,7401,18784,17,509,19310,58696,7401,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI,1625,18784,17,509,19310,58696,1625,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PRD,630,18784,17,509,19310,58696,630,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PVEM,483,18784,17,509,19310,58696,483,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PT,266,18784,17,509,19310,58696,266,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,MC,726,18784,17,509,19310,58696,726,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,MORENA,5903,18784,17,509,19310,58696,5903,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PLA,417,18784,17,509,19310,58696,417,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PANALA,266,18784,17,509,19310,58696,266,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PES,301,18784,17,509,19310,58696,301,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,RSP,175,18784,17,509,19310,58696,175,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,FXM,461,18784,17,509,19310,58696,461,No
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PAN_PRD,72,18784,17,509,19310,58696,8103,Sí
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_MORENA_PANALA,12,18784,17,509,19310,58696,6447,Sí
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_MORENA,40,18784,17,509,19310,58696,6209,Sí
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_PANALA,1,18784,17,509,19310,58696,533,Sí
2021,1,AGUASCALIENTES,12,AGUASCALIENTES,MORENA_PANALA,5,18784,17,509,19310,58696,6174,Sí
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PAN,10272,22304,63,755,23122,51515,10272,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI,1905,22304,63,755,23122,51515,1905,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PRD,285,22304,63,755,23122,51515,285,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PVEM,563,22304,63,755,23122,51515,563,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PT,268,22304,63,755,23122,51515,268,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,MC,974,22304,63,755,23122,51515,974,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,MORENA,6277,22304,63,755,23122,51515,6277,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PLA,619,22304,63,755,23122,51515,619,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PANALA,273,22304,63,755,23122,51515,273,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PES,322,22304,63,755,23122,51515,322,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,RSP,110,22304,63,755,23122,51515,110,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,FXM,362,22304,63,755,23122,51515,362,No
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PAN_PRD,36,22304,63,755,23122,51515,10593,Sí
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_MORENA_PANALA,7,22304,63,755,23122,51515,6825,Sí
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_MORENA,25,22304,63,755,23122,51515,6570,Sí
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_PANALA,2,22304,63,755,23122,51515,543,Sí
2021,1,AGUASCALIENTES,13,AGUASCALIENTES,MORENA_PANALA,4,22304,63,755,23122,51515,6554,Sí
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PAN,12409,26321,14,789,27124,54853,12409,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI,2149,26321,14,789,27124,54853,2149,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PRD,358,26321,14,789,27124,54853,358,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PVEM,486,26321,14,789,27124,54853,486,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PT,368,26321,14,789,27124,54853,368,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,MC,1392,26321,14,789,27124,54853,1392,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,MORENA,6905,26321,14,789,27124,54853,6905,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PLA,455,26321,14,789,27124,54853,455,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PANALA,725,26321,14,789,27124,54853,725,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PES,369,26321,14,789,27124,54853,369,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,RSP,158,26321,14,789,27124,54853,158,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,FXM,428,26321,14,789,27124,54853,428,No
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PAN_PRD,38,26321,14,789,27124,54853,12805,Sí
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_MORENA_PANALA,32,26321,14,789,27124,54853,8030,Sí
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_MORENA,29,26321,14,789,27124,54853,7302,Sí
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_PANALA,4,26321,14,789,27124,54853,1097,Sí
2021,1,AGUASCALIENTES,14,AGUASCALIENTES,MORENA_PANALA,16,26321,14,789,27124,54853,7646,Sí
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PAN,9246,22637,70,790,23497,52810,9246,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI,1882,22637,70,790,23497,52810,1882,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PRD,539,22637,70,790,23497,52810,539,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PVEM,462,22637,70,790,23497,52810,462,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PT,303,22637,70,790,23497,52810,303,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,MC,1148,22637,70,790,23497,52810,1148,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,MORENA,6982,22637,70,790,23497,52810,6982,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PLA,607,22637,70,790,23497,52810,607,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PANALA,410,22637,70,790,23497,52810,410,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PES,412,22637,70,790,23497,52810,412,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,RSP,222,22637,70,790,23497,52810,222,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,FXM,322,22637,70,790,23497,52810,322,No
2021,1,AGUASCALIENTES,15,AGUASCALIENTES,PAN_PRD,102,22637,70,790,23497,52810,9887,Sí
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PAN,8084,21469,79,776,22324,55539,8084,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI,1560,21469,79,776,22324,55539,1560,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PRD,1188,21469,79,776,22324,55539,1188,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PVEM,467,21469,79,776,22324,55539,467,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PT,417,21469,79,776,22324,55539,417,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,MC,1140,21469,79,776,22324,55539,1140,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,MORENA,6569,21469,79,776,22324,55539,6569,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PLA,461,21469,79,776,22324,55539,461,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PANALA,431,21469,79,776,22324,55539,431,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PES,398,21469,79,776,22324,55539,398,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,RSP,161,21469,79,776,22324,55539,161,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,FXM,412,21469,79,776,22324,55539,412,No
2021,1,AGUASCALIENTES,16,AGUASCALIENTES,PAN_PRD,181,21469,79,776,22324,55539,9453,Sí
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PAN,16235,28558,36,729,29323,55600,16235,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI,2167,28558,36,729,29323,55600,2167,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PRD,347,28558,36,729,29323,55600,347,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PVEM,572,28558,36,729,29323,55600,572,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PT,327,28558,36,729,29323,55600,327,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,MC,1067,28558,36,729,29323,55600,1067,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,MORENA,6070,28558,36,729,29323,55600,6070,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PLA,482,28558,36,729,29323,55600,482,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PANALA,357,28558,36,729,29323,55600,357,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PES,326,28558,36,729,29323,55600,326,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,RSP,110,28558,36,729,29323,55600,110,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,FXM,451,28558,36,729,29323,55600,451,No
2021,1,AGUASCALIENTES,17,AGUASCALIENTES,PAN_PRD,47,28558,36,729,29323,55600,16629,Sí
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PAN,12331,24715,37,823,25575,60922,12331,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI,1825,24715,37,823,25575,60922,1825,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PRD,352,24715,37,823,25575,60922,352,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PVEM,481,24715,37,823,25575,60922,481,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PT,310,24715,37,823,25575,60922,310,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,MC,1080,24715,37,823,25575,60922,1080,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,MORENA,6636,24715,37,823,25575,60922,6636,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PLA,439,24715,37,823,25575,60922,439,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PANALA,254,24715,37,823,25575,60922,254,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PES,435,24715,37,823,25575,60922,435,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,RSP,121,24715,37,823,25575,60922,121,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,FXM,362,24715,37,823,25575,60922,362,No
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PAN_PRD,36,24715,37,823,25575,60922,12719,Sí
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_MORENA_PANALA,14,24715,37,823,25575,60922,7214,Sí
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_MORENA,31,24715,37,823,25575,60922,6977,Sí
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_PANALA,1,24715,37,823,25575,60922,565,Sí
2021,1,AGUASCALIENTES,18,AGUASCALIENTES,MORENA_PANALA,7,24715,37,823,25575,60922,6897,Sí
2021,1,AGUASCALIENTES,2,PALO ALTO,PAN,8597,33880,8,1091,34979,52183,8597,No
2021,1,AGUASCALIENTES,2,PALO ALTO,PRI,893,33880,8,1091,34979,52183,893,No
2021,1,AGUASCALIENTES,2,PALO ALTO,PRD,854,33880,8,1091,34979,52183,854,No
2021,1,AGUASCALIENTES,2,PALO ALTO,PVEM,594,33880,8,1091,34979,52183,594,No
2021,1,AGUASCALIENTES,2,PALO ALTO,PT,2815,33880,8,1091,34979,52183,2815,No
2021,1,AGUASCALIENTES,2,PALO ALTO,MC,458,33880,8,1091,34979,52183,458,No
2021,1,AGUASCALIENTES,2,PALO ALTO,MORENA,15069,33880,8,1091,34979,52183,15069,No
2021,1,AGUASCALIENTES,2,PALO ALTO,PLA,119,33880,8,1091,34979,52183,119,No
2021,1,AGUASCALIENTES,2,PALO ALTO,PANALA,625,33880,8,1091,34979,52183,625,No
2021,1,AGUASCALIENTES,2,PALO ALTO,PES,244,33880,8,1091,34979,52183,244,No
2021,1,AGUASCALIENTES,2,PALO ALTO,RSP,502,33880,8,1091,34979,52183,502,No
2021,1,AGUASCALIENTES,2,PALO ALTO,FXM,2981,33880,8,1091,34979,52183,2981,No
2021,1,AGUASCALIENTES,2,PALO ALTO,PAN_PRD,129,33880,8,1091,34979,52183,9580,Sí
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PAN,4702,29326,157,1007,30490,49063,4702,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRI,4127,29326,157,1007,30490,49063,4127,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRD,6734,29326,157,1007,30490,49063,6734,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PVEM,3930,29326,157,1007,30490,49063,3930,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT,2402,29326,157,1007,30490,49063,2402,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,MC,383,29326,157,1007,30490,49063,383,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,MORENA,5341,29326,157,1007,30490,49063,5341,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PLA,88,29326,157,1007,30490,49063,88,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PANALA,376,29326,157,1007,30490,49063,376,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PES,284,29326,157,1007,30490,49063,284,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,RSP,373,29326,157,1007,30490,49063,373,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,FXM,226,29326,157,1007,30490,49063,226,No
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PAN_PRD,254,29326,157,1007,30490,49063,11690,Sí
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT_MORENA_PANALA,53,29326,157,1007,30490,49063,8172,Sí
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT_MORENA,44,29326,157,1007,30490,49063,7787,Sí
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT_PANALA,7,29326,157,1007,30490,49063,2785,Sí
2021,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,MORENA_PANALA,2,29326,157,1007,30490,49063,5719,Sí
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PAN,13800,33784,37,863,34684,67832,13800,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PRI,7885,33784,37,863,34684,67832,7885,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PRD,286,33784,37,863,34684,67832,286,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PVEM,846,33784,37,863,34684,67832,846,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PT,417,33784,37,863,34684,67832,417,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,MC,528,33784,37,863,34684,67832,528,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,MORENA,7236,33784,37,863,34684,67832,7236,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PLA,562,33784,37,863,34684,67832,562,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PANALA,1202,33784,37,863,34684,67832,1202,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PES,437,33784,37,863,34684,67832,437,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,RSP,202,33784,37,863,34684,67832,202,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,FXM,327,33784,37,863,34684,67832,327,No
2021,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PAN_PRD,56,33784,37,863,34684,67832,14142,Sí
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PAN,12668,24546,35,649,25230,57531,12668,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PRI,1800,24546,35,649,25230,57531,1800,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PRD,395,24546,35,649,25230,57531,395,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PVEM,473,24546,35,649,25230,57531,473,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PT,273,24546,35,649,25230,57531,273,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,MC,892,24546,35,649,25230,57531,892,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,MORENA,6340,24546,35,649,25230,57531,6340,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PLA,585,24546,35,649,25230,57531,585,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PANALA,241,24546,35,649,25230,57531,241,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PES,285,24546,35,649,25230,57531,285,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,RSP,121,24546,35,649,25230,57531,121,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,FXM,432,24546,35,649,25230,57531,432,No
2021,1,AGUASCALIENTES,5,AGUASCALIENTES,PAN_PRD,41,24546,35,649,25230,57531,13104,Sí
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PAN,24081,34617,18,641,35276,58346,24081,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PRI,2336,34617,18,641,35276,58346,2336,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PRD,346,34617,18,641,35276,58346,346,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PVEM,369,34617,18,641,35276,58346,369,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PT,267,34617,18,641,35276,58346,267,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,MC,1171,34617,18,641,35276,58346,1171,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,MORENA,4748,34617,18,641,35276,58346,4748,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PLA,315,34617,18,641,35276,58346,315,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PANALA,259,34617,18,641,35276,58346,259,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PES,181,34617,18,641,35276,58346,181,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,RSP,100,34617,18,641,35276,58346,100,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,FXM,390,34617,18,641,35276,58346,390,No
2021,1,AGUASCALIENTES,6,AGUASCALIENTES,PAN_PRD,54,34617,18,641,35276,58346,24481,Sí
2021,1,AGUASCALIENTES,7,JESUS MARIA,PAN,13164,28422,25,616,29063,58280,13164,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,PRI,3009,28422,25,616,29063,58280,3009,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,PRD,322,28422,25,616,29063,58280,322,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,PVEM,711,28422,25,616,29063,58280,711,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,PT,521,28422,25,616,29063,58280,521,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,MC,306,28422,25,616,29063,58280,306,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,MORENA,7267,28422,25,616,29063,58280,7267,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,PLA,302,28422,25,616,29063,58280,302,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,PANALA,388,28422,25,616,29063,58280,388,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,PES,1041,28422,25,616,29063,58280,1041,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,RSP,199,28422,25,616,29063,58280,199,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,FXM,1048,28422,25,616,29063,58280,1048,No
2021,1,AGUASCALIENTES,7,JESUS MARIA,PAN_PRD,53,28422,25,616,29063,58280,13539,Sí
2021,1,AGUASCALIENTES,7,JESUS MARIA,PT_MORENA_PANALA,30,28422,25,616,29063,58280,8206,Sí
2021,1,AGUASCALIENTES,7,JESUS MARIA,PT_MORENA,38,28422,25,616,29063,58280,7826,Sí
2021,1,AGUASCALIENTES,7,JESUS MARIA,PT_PANALA,9,28422,25,616,29063,58280,918,Sí
2021,1,AGUASCALIENTES,7,JESUS MARIA,MORENA_PANALA,14,28422,25,616,29063,58280,7669,Sí
2021,1,AGUASCALIENTES,8,CALVILLO,PAN,10228,29104,12,1135,30251,55675,10228,No
2021,1,AGUASCALIENTES,8,CALVILLO,PRI,2182,29104,12,1135,30251,55675,2182,No
2021,1,AGUASCALIENTES,8,CALVILLO,PRD,424,29104,12,1135,30251,55675,424,No
2021,1,AGUASCALIENTES,8,CALVILLO,PVEM,760,29104,12,1135,30251,55675,760,No
2021,1,AGUASCALIENTES,8,CALVILLO,PT,368,29104,12,1135,30251,55675,368,No
2021,1,AGUASCALIENTES,8,CALVILLO,MC,758,29104,12,1135,30251,55675,758,No
2021,1,AGUASCALIENTES,8,CALVILLO,MORENA,6241,29104,12,1135,30251,55675,6241,No
2021,1,AGUASCALIENTES,8,CALVILLO,PLA,3413,29104,12,1135,30251,55675,3413,No
