Año,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2022,23,QUINTANA ROO,1,KANTUNILKIN,PVEM_PT_FXMQROO,20,41748,55,2003,43806,93477,16576,Sí
2022,23,QUINTANA ROO,1,KANTUNILKIN,PVEM_MORENA_FXMQROO,27,41748,55,2003,43806,93477,25710,Sí
2022,23,QUINTANA ROO,1,KANTUNILKIN,PT_MORENA_FXMQROO,14,41748,55,2003,43806,93477,15397,Sí
2022,23,QUINTANA ROO,1,KANTUNILKIN,PVEM_PT,59,41748,55,2003,43806,93477,13709,Sí
2022,23,QUINTANA ROO,1,KANTUNILKIN,PVEM_MORENA,328,41748,55,2003,43806,93477,23105,Sí
2022,23,QUINTANA ROO,1,KANTUNILKIN,PVEM_FXMQROO,68,41748,55,2003,43806,93477,14949,Sí
2022,23,QUINTANA ROO,1,KANTUNILKIN,PT_MORENA,72,41748,55,2003,43806,93477,12549,Sí
2022,23,QUINTANA ROO,1,KANTUNILKIN,PT_FXMQROO,16,41748,55,2003,43806,93477,4597,Sí
2022,23,QUINTANA ROO,1,KANTUNILKIN,MORENA_FXMQROO,87,41748,55,2003,43806,93477,13795,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PAN,6474,27395,62,1338,28795,87264,6474,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PRI,535,27395,62,1338,28795,87264,535,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PRD,337,27395,62,1338,28795,87264,337,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PVEM,7518,27395,62,1338,28795,87264,7518,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PT,526,27395,62,1338,28795,87264,526,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,MC,1714,27395,62,1338,28795,87264,1714,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,MORENA,6762,27395,62,1338,28795,87264,6762,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,MAS,1506,27395,62,1338,28795,87264,1506,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,CXQROO,985,27395,62,1338,28795,87264,985,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,FXMQROO,223,27395,62,1338,28795,87264,223,No
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PAN_PRD_CXQROO,197,27395,62,1338,28795,87264,7993,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PAN_PRD,89,27395,62,1338,28795,87264,6900,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PAN_CXQROO,72,27395,62,1338,28795,87264,7531,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PRD_CXQROO,7,27395,62,1338,28795,87264,1329,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PVEM_PT_MORENA_FXMQROO,33,27395,62,1338,28795,87264,15062,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PVEM_PT_MORENA,53,27395,62,1338,28795,87264,14859,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PVEM_PT_FXMQROO,4,27395,62,1338,28795,87264,8271,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PVEM_MORENA_FXMQROO,12,27395,62,1338,28795,87264,14515,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PT_MORENA_FXMQROO,3,27395,62,1338,28795,87264,7514,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PVEM_PT,26,27395,62,1338,28795,87264,8070,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PVEM_MORENA,246,27395,62,1338,28795,87264,14526,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PVEM_FXMQROO,8,27395,62,1338,28795,87264,7749,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PT_MORENA,56,27395,62,1338,28795,87264,7344,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,PT_FXMQROO,2,27395,62,1338,28795,87264,751,Sí
2022,23,QUINTANA ROO,10,PLAYA DEL CARMEN,MORENA_FXMQROO,7,27395,62,1338,28795,87264,6992,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PAN,1303,28033,22,1124,29179,69706,1303,No
2022,23,QUINTANA ROO,11,COZUMEL,PRI,8403,28033,22,1124,29179,69706,8403,No
2022,23,QUINTANA ROO,11,COZUMEL,PRD,168,28033,22,1124,29179,69706,168,No
2022,23,QUINTANA ROO,11,COZUMEL,PVEM,2219,28033,22,1124,29179,69706,2219,No
2022,23,QUINTANA ROO,11,COZUMEL,PT,348,28033,22,1124,29179,69706,348,No
2022,23,QUINTANA ROO,11,COZUMEL,MC,1014,28033,22,1124,29179,69706,1014,No
2022,23,QUINTANA ROO,11,COZUMEL,MORENA,8642,28033,22,1124,29179,69706,8642,No
2022,23,QUINTANA ROO,11,COZUMEL,MAS,5195,28033,22,1124,29179,69706,5195,No
2022,23,QUINTANA ROO,11,COZUMEL,CXQROO,232,28033,22,1124,29179,69706,232,No
2022,23,QUINTANA ROO,11,COZUMEL,FXMQROO,230,28033,22,1124,29179,69706,230,No
2022,23,QUINTANA ROO,11,COZUMEL,PAN_PRD_CXQROO,11,28033,22,1124,29179,69706,1714,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PAN_PRD,12,28033,22,1124,29179,69706,1483,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PAN_CXQROO,8,28033,22,1124,29179,69706,1543,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PRD_CXQROO,0,28033,22,1124,29179,69706,400,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PVEM_PT_MORENA_FXMQROO,24,28033,22,1124,29179,69706,11463,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PVEM_PT_MORENA,24,28033,22,1124,29179,69706,11233,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PVEM_PT_FXMQROO,0,28033,22,1124,29179,69706,2797,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PVEM_MORENA_FXMQROO,4,28033,22,1124,29179,69706,11095,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PT_MORENA_FXMQROO,4,28033,22,1124,29179,69706,9224,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PVEM_PT,11,28033,22,1124,29179,69706,2578,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PVEM_MORENA,126,28033,22,1124,29179,69706,10987,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PVEM_FXMQROO,5,28033,22,1124,29179,69706,2454,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PT_MORENA,37,28033,22,1124,29179,69706,9027,Sí
2022,23,QUINTANA ROO,11,COZUMEL,PT_FXMQROO,4,28033,22,1124,29179,69706,582,Sí
2022,23,QUINTANA ROO,11,COZUMEL,MORENA_FXMQROO,9,28033,22,1124,29179,69706,8881,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PAN,2089,41186,71,1325,42582,69353,2089,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PRI,856,41186,71,1325,42582,69353,856,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PRD,5368,41186,71,1325,42582,69353,5368,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PVEM,7090,41186,71,1325,42582,69353,7090,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PT,1651,41186,71,1325,42582,69353,1651,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,MC,2396,41186,71,1325,42582,69353,2396,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,MORENA,13250,41186,71,1325,42582,69353,13250,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,MAS,5788,41186,71,1325,42582,69353,5788,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,CXQROO,545,41186,71,1325,42582,69353,545,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,FXMQROO,1020,41186,71,1325,42582,69353,1020,No
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PAN_PRD_CXQROO,140,41186,71,1325,42582,69353,8142,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PAN_PRD,276,41186,71,1325,42582,69353,7733,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PAN_CXQROO,8,41186,71,1325,42582,69353,2642,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PRD_CXQROO,10,41186,71,1325,42582,69353,5923,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PVEM_PT_MORENA_FXMQROO,44,41186,71,1325,42582,69353,23055,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PVEM_PT_MORENA,30,41186,71,1325,42582,69353,22021,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PVEM_PT_FXMQROO,9,41186,71,1325,42582,69353,9770,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PVEM_MORENA_FXMQROO,9,41186,71,1325,42582,69353,21369,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PT_MORENA_FXMQROO,21,41186,71,1325,42582,69353,15942,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PVEM_PT,43,41186,71,1325,42582,69353,8784,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PVEM_MORENA,332,41186,71,1325,42582,69353,20672,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PVEM_FXMQROO,29,41186,71,1325,42582,69353,8139,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PT_MORENA,74,41186,71,1325,42582,69353,14975,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,PT_FXMQROO,17,41186,71,1325,42582,69353,2688,Sí
2022,23,QUINTANA ROO,12,FELIPE C PUERTO,MORENA_FXMQROO,91,41186,71,1325,42582,69353,14361,Sí
2022,23,QUINTANA ROO,13,BACALAR,PAN,2092,40631,27,1419,42077,75548,2092,No
2022,23,QUINTANA ROO,13,BACALAR,PRI,1554,40631,27,1419,42077,75548,1554,No
2022,23,QUINTANA ROO,13,BACALAR,PRD,2389,40631,27,1419,42077,75548,2389,No
2022,23,QUINTANA ROO,13,BACALAR,PVEM,9474,40631,27,1419,42077,75548,9474,No
2022,23,QUINTANA ROO,13,BACALAR,PT,3059,40631,27,1419,42077,75548,3059,No
2022,23,QUINTANA ROO,13,BACALAR,MC,1936,40631,27,1419,42077,75548,1936,No
2022,23,QUINTANA ROO,13,BACALAR,MORENA,12791,40631,27,1419,42077,75548,12791,No
2022,23,QUINTANA ROO,13,BACALAR,MAS,4285,40631,27,1419,42077,75548,4285,No
2022,23,QUINTANA ROO,13,BACALAR,CXQROO,640,40631,27,1419,42077,75548,640,No
2022,23,QUINTANA ROO,13,BACALAR,FXMQROO,935,40631,27,1419,42077,75548,935,No
2022,23,QUINTANA ROO,13,BACALAR,PAN_PRD_CXQROO,87,40631,27,1419,42077,75548,5208,Sí
2022,23,QUINTANA ROO,13,BACALAR,PAN_PRD,132,40631,27,1419,42077,75548,4613,Sí
2022,23,QUINTANA ROO,13,BACALAR,PAN_CXQROO,11,40631,27,1419,42077,75548,2743,Sí
2022,23,QUINTANA ROO,13,BACALAR,PRD_CXQROO,6,40631,27,1419,42077,75548,3035,Sí
2022,23,QUINTANA ROO,13,BACALAR,PVEM_PT_MORENA_FXMQROO,66,40631,27,1419,42077,75548,26325,Sí
2022,23,QUINTANA ROO,13,BACALAR,PVEM_PT_MORENA,71,40631,27,1419,42077,75548,25395,Sí
2022,23,QUINTANA ROO,13,BACALAR,PVEM_PT_FXMQROO,6,40631,27,1419,42077,75548,13474,Sí
2022,23,QUINTANA ROO,13,BACALAR,PVEM_MORENA_FXMQROO,3,40631,27,1419,42077,75548,23203,Sí
2022,23,QUINTANA ROO,13,BACALAR,PT_MORENA_FXMQROO,10,40631,27,1419,42077,75548,16795,Sí
2022,23,QUINTANA ROO,13,BACALAR,PVEM_PT,80,40631,27,1419,42077,75548,12613,Sí
2022,23,QUINTANA ROO,13,BACALAR,PVEM_MORENA,752,40631,27,1419,42077,75548,23017,Sí
2022,23,QUINTANA ROO,13,BACALAR,PVEM_FXMQROO,62,40631,27,1419,42077,75548,10471,Sí
2022,23,QUINTANA ROO,13,BACALAR,PT_MORENA,145,40631,27,1419,42077,75548,15995,Sí
2022,23,QUINTANA ROO,13,BACALAR,PT_FXMQROO,11,40631,27,1419,42077,75548,4005,Sí
2022,23,QUINTANA ROO,13,BACALAR,MORENA_FXMQROO,34,40631,27,1419,42077,75548,13760,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PAN,3700,36206,119,1546,37871,70095,3700,No
2022,23,QUINTANA ROO,14,CHETUMAL,PRI,1720,36206,119,1546,37871,70095,1720,No
2022,23,QUINTANA ROO,14,CHETUMAL,PRD,822,36206,119,1546,37871,70095,822,No
2022,23,QUINTANA ROO,14,CHETUMAL,PVEM,6027,36206,119,1546,37871,70095,6027,No
2022,23,QUINTANA ROO,14,CHETUMAL,PT,609,36206,119,1546,37871,70095,609,No
2022,23,QUINTANA ROO,14,CHETUMAL,MC,7097,36206,119,1546,37871,70095,7097,No
2022,23,QUINTANA ROO,14,CHETUMAL,MORENA,10641,36206,119,1546,37871,70095,10641,No
2022,23,QUINTANA ROO,14,CHETUMAL,MAS,1617,36206,119,1546,37871,70095,1617,No
2022,23,QUINTANA ROO,14,CHETUMAL,CXQROO,434,36206,119,1546,37871,70095,434,No
2022,23,QUINTANA ROO,14,CHETUMAL,FXMQROO,410,36206,119,1546,37871,70095,410,No
2022,23,QUINTANA ROO,14,CHETUMAL,Candidatura Independiente,1878,36206,119,1546,37871,70095,1878,No
2022,23,QUINTANA ROO,14,CHETUMAL,PAN_PRD_CXQROO,90,36206,119,1546,37871,70095,5046,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PAN_PRD,80,36206,119,1546,37871,70095,4602,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PAN_CXQROO,22,36206,119,1546,37871,70095,4156,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PRD_CXQROO,5,36206,119,1546,37871,70095,1261,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PVEM_PT_MORENA_FXMQROO,63,36206,119,1546,37871,70095,17750,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PVEM_PT_MORENA,47,36206,119,1546,37871,70095,17324,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PVEM_PT_FXMQROO,2,36206,119,1546,37871,70095,7048,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PVEM_MORENA_FXMQROO,8,36206,119,1546,37871,70095,17086,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PT_MORENA_FXMQROO,5,36206,119,1546,37871,70095,11665,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PVEM_PT,43,36206,119,1546,37871,70095,6679,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PVEM_MORENA,796,36206,119,1546,37871,70095,17464,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PVEM_FXMQROO,12,36206,119,1546,37871,70095,6449,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PT_MORENA,47,36206,119,1546,37871,70095,11297,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,PT_FXMQROO,6,36206,119,1546,37871,70095,1025,Sí
2022,23,QUINTANA ROO,14,CHETUMAL,MORENA_FXMQROO,25,36206,119,1546,37871,70095,11076,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PAN,3213,38411,66,1704,40181,78865,3213,No
2022,23,QUINTANA ROO,15,CHETUMAL,PRI,1935,38411,66,1704,40181,78865,1935,No
2022,23,QUINTANA ROO,15,CHETUMAL,PRD,1214,38411,66,1704,40181,78865,1214,No
2022,23,QUINTANA ROO,15,CHETUMAL,PVEM,6203,38411,66,1704,40181,78865,6203,No
2022,23,QUINTANA ROO,15,CHETUMAL,PT,728,38411,66,1704,40181,78865,728,No
2022,23,QUINTANA ROO,15,CHETUMAL,MC,9327,38411,66,1704,40181,78865,9327,No
2022,23,QUINTANA ROO,15,CHETUMAL,MORENA,10561,38411,66,1704,40181,78865,10561,No
2022,23,QUINTANA ROO,15,CHETUMAL,MAS,2979,38411,66,1704,40181,78865,2979,No
2022,23,QUINTANA ROO,15,CHETUMAL,CXQROO,487,38411,66,1704,40181,78865,487,No
2022,23,QUINTANA ROO,15,CHETUMAL,FXMQROO,544,38411,66,1704,40181,78865,544,No
2022,23,QUINTANA ROO,15,CHETUMAL,PAN_PRD_CXQROO,87,38411,66,1704,40181,78865,5001,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PAN_PRD,90,38411,66,1704,40181,78865,4517,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PAN_CXQROO,22,38411,66,1704,40181,78865,3722,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PRD_CXQROO,4,38411,66,1704,40181,78865,1705,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PVEM_PT_MORENA_FXMQROO,25,38411,66,1704,40181,78865,18061,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PVEM_PT_MORENA,69,38411,66,1704,40181,78865,17561,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PVEM_PT_FXMQROO,5,38411,66,1704,40181,78865,7480,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PVEM_MORENA_FXMQROO,17,38411,66,1704,40181,78865,17325,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PT_MORENA_FXMQROO,5,38411,66,1704,40181,78865,11838,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PVEM_PT,46,38411,66,1704,40181,78865,6977,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PVEM_MORENA,740,38411,66,1704,40181,78865,17504,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PVEM_FXMQROO,20,38411,66,1704,40181,78865,6767,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PT_MORENA,62,38411,66,1704,40181,78865,11351,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,PT_FXMQROO,2,38411,66,1704,40181,78865,1274,Sí
2022,23,QUINTANA ROO,15,CHETUMAL,MORENA_FXMQROO,26,38411,66,1704,40181,78865,11131,Sí
2022,23,QUINTANA ROO,2,CANCUN,PAN,2934,41144,55,3038,44237,137914,2934,No
2022,23,QUINTANA ROO,2,CANCUN,PRI,1067,41144,55,3038,44237,137914,1067,No
2022,23,QUINTANA ROO,2,CANCUN,PRD,563,41144,55,3038,44237,137914,563,No
2022,23,QUINTANA ROO,2,CANCUN,PVEM,13782,41144,55,3038,44237,137914,13782,No
2022,23,QUINTANA ROO,2,CANCUN,PT,1407,41144,55,3038,44237,137914,1407,No
2022,23,QUINTANA ROO,2,CANCUN,MC,3870,41144,55,3038,44237,137914,3870,No
2022,23,QUINTANA ROO,2,CANCUN,MORENA,13476,41144,55,3038,44237,137914,13476,No
2022,23,QUINTANA ROO,2,CANCUN,MAS,1234,41144,55,3038,44237,137914,1234,No
2022,23,QUINTANA ROO,2,CANCUN,CXQROO,391,41144,55,3038,44237,137914,391,No
2022,23,QUINTANA ROO,2,CANCUN,FXMQROO,2260,41144,55,3038,44237,137914,2260,No
2022,23,QUINTANA ROO,2,CANCUN,PAN_PRD_CXQROO,68,41144,55,3038,44237,137914,3956,Sí
2022,23,QUINTANA ROO,2,CANCUN,PAN_PRD,78,41144,55,3038,44237,137914,3575,Sí
2022,23,QUINTANA ROO,2,CANCUN,PAN_CXQROO,13,41144,55,3038,44237,137914,3338,Sí
2022,23,QUINTANA ROO,2,CANCUN,PRD_CXQROO,1,41144,55,3038,44237,137914,955,Sí
2022,23,QUINTANA ROO,2,CANCUN,PVEM_PT_MORENA_FXMQROO,0,41144,55,3038,44237,137914,30925,Sí
2022,23,QUINTANA ROO,2,CANCUN,PVEM_PT_MORENA,0,41144,55,3038,44237,137914,28665,Sí
2022,23,QUINTANA ROO,2,CANCUN,PVEM_PT_FXMQROO,0,41144,55,3038,44237,137914,17449,Sí
2022,23,QUINTANA ROO,2,CANCUN,PVEM_MORENA_FXMQROO,0,41144,55,3038,44237,137914,29518,Sí
2022,23,QUINTANA ROO,2,CANCUN,PT_MORENA_FXMQROO,0,41144,55,3038,44237,137914,17143,Sí
2022,23,QUINTANA ROO,2,CANCUN,PVEM_PT,0,41144,55,3038,44237,137914,15189,Sí
2022,23,QUINTANA ROO,2,CANCUN,PVEM_MORENA,0,41144,55,3038,44237,137914,27258,Sí
2022,23,QUINTANA ROO,2,CANCUN,PVEM_FXMQROO,0,41144,55,3038,44237,137914,16042,Sí
2022,23,QUINTANA ROO,2,CANCUN,PT_MORENA,0,41144,55,3038,44237,137914,14883,Sí
2022,23,QUINTANA ROO,2,CANCUN,PT_FXMQROO,0,41144,55,3038,44237,137914,3667,Sí
2022,23,QUINTANA ROO,2,CANCUN,MORENA_FXMQROO,0,41144,55,3038,44237,137914,15736,Sí
2022,23,QUINTANA ROO,3,CANCUN,PAN,1840,27532,38,1335,28905,80938,1840,No
2022,23,QUINTANA ROO,3,CANCUN,PRI,745,27532,38,1335,28905,80938,745,No
2022,23,QUINTANA ROO,3,CANCUN,PRD,559,27532,38,1335,28905,80938,559,No
2022,23,QUINTANA ROO,3,CANCUN,PVEM,6691,27532,38,1335,28905,80938,6691,No
2022,23,QUINTANA ROO,3,CANCUN,PT,1115,27532,38,1335,28905,80938,1115,No
2022,23,QUINTANA ROO,3,CANCUN,MC,3114,27532,38,1335,28905,80938,3114,No
2022,23,QUINTANA ROO,3,CANCUN,MORENA,10535,27532,38,1335,28905,80938,10535,No
2022,23,QUINTANA ROO,3,CANCUN,MAS,1698,27532,38,1335,28905,80938,1698,No
2022,23,QUINTANA ROO,3,CANCUN,CXQROO,292,27532,38,1335,28905,80938,292,No
2022,23,QUINTANA ROO,3,CANCUN,FXMQROO,479,27532,38,1335,28905,80938,479,No
2022,23,QUINTANA ROO,3,CANCUN,PAN_PRD_CXQROO,31,27532,38,1335,28905,80938,2722,Sí
2022,23,QUINTANA ROO,3,CANCUN,PAN_PRD,39,27532,38,1335,28905,80938,2438,Sí
2022,23,QUINTANA ROO,3,CANCUN,PAN_CXQROO,8,27532,38,1335,28905,80938,2140,Sí
2022,23,QUINTANA ROO,3,CANCUN,PRD_CXQROO,0,27532,38,1335,28905,80938,851,Sí
2022,23,QUINTANA ROO,3,CANCUN,PVEM_PT_MORENA_FXMQROO,42,27532,38,1335,28905,80938,18862,Sí
2022,23,QUINTANA ROO,3,CANCUN,PVEM_PT_MORENA,61,27532,38,1335,28905,80938,18402,Sí
2022,23,QUINTANA ROO,3,CANCUN,PVEM_PT_FXMQROO,5,27532,38,1335,28905,80938,8290,Sí
2022,23,QUINTANA ROO,3,CANCUN,PVEM_MORENA_FXMQROO,16,27532,38,1335,28905,80938,17721,Sí
2022,23,QUINTANA ROO,3,CANCUN,PT_MORENA_FXMQROO,8,27532,38,1335,28905,80938,12137,Sí
2022,23,QUINTANA ROO,3,CANCUN,PVEM_PT,22,27532,38,1335,28905,80938,7828,Sí
2022,23,QUINTANA ROO,3,CANCUN,PVEM_MORENA,122,27532,38,1335,28905,80938,17348,Sí
2022,23,QUINTANA ROO,3,CANCUN,PVEM_FXMQROO,10,27532,38,1335,28905,80938,7180,Sí
2022,23,QUINTANA ROO,3,CANCUN,PT_MORENA,82,27532,38,1335,28905,80938,11732,Sí
2022,23,QUINTANA ROO,3,CANCUN,PT_FXMQROO,1,27532,38,1335,28905,80938,1595,Sí
2022,23,QUINTANA ROO,3,CANCUN,MORENA_FXMQROO,17,27532,38,1335,28905,80938,11031,Sí
2022,23,QUINTANA ROO,4,CANCUN,PAN,1790,24716,41,1342,26099,64949,1790,No
2022,23,QUINTANA ROO,4,CANCUN,PRI,731,24716,41,1342,26099,64949,731,No
2022,23,QUINTANA ROO,4,CANCUN,PRD,417,24716,41,1342,26099,64949,417,No
2022,23,QUINTANA ROO,4,CANCUN,PVEM,8435,24716,41,1342,26099,64949,8435,No
2022,23,QUINTANA ROO,4,CANCUN,PT,672,24716,41,1342,26099,64949,672,No
2022,23,QUINTANA ROO,4,CANCUN,MC,2383,24716,41,1342,26099,64949,2383,No
2022,23,QUINTANA ROO,4,CANCUN,MORENA,7954,24716,41,1342,26099,64949,7954,No
2022,23,QUINTANA ROO,4,CANCUN,MAS,952,24716,41,1342,26099,64949,952,No
2022,23,QUINTANA ROO,4,CANCUN,CXQROO,512,24716,41,1342,26099,64949,512,No
2022,23,QUINTANA ROO,4,CANCUN,FXMQROO,365,24716,41,1342,26099,64949,365,No
2022,23,QUINTANA ROO,4,CANCUN,PAN_PRD_CXQROO,49,24716,41,1342,26099,64949,2768,Sí
2022,23,QUINTANA ROO,4,CANCUN,PAN_PRD,50,24716,41,1342,26099,64949,2257,Sí
2022,23,QUINTANA ROO,4,CANCUN,PAN_CXQROO,22,24716,41,1342,26099,64949,2324,Sí
2022,23,QUINTANA ROO,4,CANCUN,PRD_CXQROO,12,24716,41,1342,26099,64949,941,Sí
2022,23,QUINTANA ROO,4,CANCUN,PVEM_PT_MORENA_FXMQROO,40,24716,41,1342,26099,64949,17466,Sí
