Año,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,NUAL,528,16607,29,554,17190,44877,528,No
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,ES,866,16607,29,554,17190,44877,866,No
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI_PT_PVEM_NUAL,24,16607,29,554,17190,44877,7905,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI_PT_PVEM,6,16607,29,554,17190,44877,7359,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI_PT_NUAL,2,16607,29,554,17190,44877,7434,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI_PVEM_NUAL,12,16607,29,554,17190,44877,7581,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_PVEM_NUAL,1,16607,29,554,17190,44877,1290,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI_PT,19,16607,29,554,17190,44877,6923,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI_PVEM,22,16607,29,554,17190,44877,7063,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI_NUAL,6,16607,29,554,17190,44877,7126,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_PVEM,1,16607,29,554,17190,44877,762,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_NUAL,1,16607,29,554,17190,44877,841,Sí
2016,1,AGUASCALIENTES,12,AGUASCALIENTES,PVEM_NUAL,0,16607,29,554,17190,44877,977,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PAN,8460,22242,58,889,23189,48844,8460,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI,6535,22242,58,889,23189,48844,6535,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRD,727,22242,58,889,23189,48844,727,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PT,191,22242,58,889,23189,48844,191,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PVEM,532,22242,58,889,23189,48844,532,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,MC,522,22242,58,889,23189,48844,522,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,NUAL,592,22242,58,889,23189,48844,592,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,MORENA,1173,22242,58,889,23189,48844,1173,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,ES,427,22242,58,889,23189,48844,427,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI_PT_PVEM_NUAL,12,22242,58,889,23189,48844,7862,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI_PT_PVEM,6,22242,58,889,23189,48844,7264,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI_PT_NUAL,2,22242,58,889,23189,48844,7320,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI_PVEM_NUAL,16,22242,58,889,23189,48844,7675,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_PVEM_NUAL,2,22242,58,889,23189,48844,1317,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI_PT,8,22242,58,889,23189,48844,6734,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI_PVEM,20,22242,58,889,23189,48844,7087,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI_NUAL,10,22242,58,889,23189,48844,7137,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_PVEM,1,22242,58,889,23189,48844,724,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_NUAL,0,22242,58,889,23189,48844,783,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,PVEM_NUAL,4,22242,58,889,23189,48844,1128,Sí
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,Candidatura Independiente,402,22242,58,889,23189,48844,402,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,Candidatura Independiente,673,22242,58,889,23189,48844,673,No
2016,1,AGUASCALIENTES,13,AGUASCALIENTES,Candidatura Independiente,1927,22242,58,889,23189,48844,1927,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PAN,11167,25480,119,1201,26800,51918,11167,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI,7213,25480,119,1201,26800,51918,7213,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRD,1174,25480,119,1201,26800,51918,1174,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PT,341,25480,119,1201,26800,51918,341,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PVEM,603,25480,119,1201,26800,51918,603,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,MC,727,25480,119,1201,26800,51918,727,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,NUAL,850,25480,119,1201,26800,51918,850,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,MORENA,2121,25480,119,1201,26800,51918,2121,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,ES,1186,25480,119,1201,26800,51918,1186,No
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI_PT_PVEM_NUAL,28,25480,119,1201,26800,51918,9035,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI_PT_PVEM,4,25480,119,1201,26800,51918,8161,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI_PT_NUAL,4,25480,119,1201,26800,51918,8408,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI_PVEM_NUAL,11,25480,119,1201,26800,51918,8677,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_PVEM_NUAL,1,25480,119,1201,26800,51918,1795,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI_PT,17,25480,119,1201,26800,51918,7571,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI_PVEM,16,25480,119,1201,26800,51918,7832,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI_NUAL,10,25480,119,1201,26800,51918,8073,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_PVEM,1,25480,119,1201,26800,51918,945,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_NUAL,2,25480,119,1201,26800,51918,1193,Sí
2016,1,AGUASCALIENTES,14,AGUASCALIENTES,PVEM_NUAL,4,25480,119,1201,26800,51918,1457,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PAN,8195,21775,76,1009,22860,49606,8195,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI,6387,21775,76,1009,22860,49606,6387,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRD,1289,21775,76,1009,22860,49606,1289,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PT,324,21775,76,1009,22860,49606,324,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PVEM,600,21775,76,1009,22860,49606,600,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,MC,507,21775,76,1009,22860,49606,507,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,NUAL,1186,21775,76,1009,22860,49606,1186,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,MORENA,1962,21775,76,1009,22860,49606,1962,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,ES,1161,21775,76,1009,22860,49606,1161,No
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI_PT_PVEM_NUAL,34,21775,76,1009,22860,49606,8531,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI_PT_PVEM,9,21775,76,1009,22860,49606,7320,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI_PT_NUAL,8,21775,76,1009,22860,49606,7905,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI_PVEM_NUAL,36,21775,76,1009,22860,49606,8209,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PT_PVEM_NUAL,4,21775,76,1009,22860,49606,2114,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI_PT,10,21775,76,1009,22860,49606,6721,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI_PVEM,27,21775,76,1009,22860,49606,7014,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI_NUAL,29,21775,76,1009,22860,49606,7602,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PT_PVEM,2,21775,76,1009,22860,49606,926,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PT_NUAL,3,21775,76,1009,22860,49606,1513,Sí
2016,1,AGUASCALIENTES,15,AGUASCALIENTES,PVEM_NUAL,2,21775,76,1009,22860,49606,1788,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PAN,6780,17475,30,748,18253,41517,6780,No
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI,5137,17475,30,748,18253,41517,5137,No
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRD,1300,17475,30,748,18253,41517,1300,No
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PT,348,17475,30,748,18253,41517,348,No
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PVEM,643,17475,30,748,18253,41517,643,No
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,MC,796,17475,30,748,18253,41517,796,No
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,NUAL,1055,17475,30,748,18253,41517,1055,No
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,ES,1319,17475,30,748,18253,41517,1319,No
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI_PT_PVEM_NUAL,19,17475,30,748,18253,41517,7202,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI_PT_PVEM,0,17475,30,748,18253,41517,6128,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI_PT_NUAL,5,17475,30,748,18253,41517,6545,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI_PVEM_NUAL,22,17475,30,748,18253,41517,6857,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PT_PVEM_NUAL,0,17475,30,748,18253,41517,2046,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI_PT,7,17475,30,748,18253,41517,5492,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI_PVEM,16,17475,30,748,18253,41517,5796,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI_NUAL,21,17475,30,748,18253,41517,6213,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PT_PVEM,0,17475,30,748,18253,41517,991,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PT_NUAL,1,17475,30,748,18253,41517,1404,Sí
2016,1,AGUASCALIENTES,16,AGUASCALIENTES,PVEM_NUAL,6,17475,30,748,18253,41517,1704,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PAN,13867,28805,82,1225,30112,55892,13867,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI,7125,28805,82,1225,30112,55892,7125,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRD,1051,28805,82,1225,30112,55892,1051,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PT,229,28805,82,1225,30112,55892,229,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PVEM,528,28805,82,1225,30112,55892,528,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,MC,645,28805,82,1225,30112,55892,645,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,NUAL,552,28805,82,1225,30112,55892,552,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,MORENA,1621,28805,82,1225,30112,55892,1621,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,ES,660,28805,82,1225,30112,55892,660,No
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI_PT_PVEM_NUAL,28,28805,82,1225,30112,55892,8462,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI_PT_PVEM,7,28805,82,1225,30112,55892,7889,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI_PT_NUAL,3,28805,82,1225,30112,55892,7909,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI_PVEM_NUAL,10,28805,82,1225,30112,55892,8215,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PT_PVEM_NUAL,1,28805,82,1225,30112,55892,1310,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI_PT,15,28805,82,1225,30112,55892,7369,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI_PVEM,24,28805,82,1225,30112,55892,7677,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI_NUAL,13,28805,82,1225,30112,55892,7690,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PT_PVEM,3,28805,82,1225,30112,55892,760,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,PT_NUAL,0,28805,82,1225,30112,55892,781,Sí
2016,1,AGUASCALIENTES,17,AGUASCALIENTES,Candidatura Independiente,2423,28805,82,1225,30112,55892,2423,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PAN,9174,21220,99,1091,22410,48117,9174,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI,6250,21220,99,1091,22410,48117,6250,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRD,929,21220,99,1091,22410,48117,929,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PT,522,21220,99,1091,22410,48117,522,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PVEM,640,21220,99,1091,22410,48117,640,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,MC,701,21220,99,1091,22410,48117,701,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,NUAL,532,21220,99,1091,22410,48117,532,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,MORENA,1441,21220,99,1091,22410,48117,1441,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,ES,897,21220,99,1091,22410,48117,897,No
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI_PT_PVEM_NUAL,23,21220,99,1091,22410,48117,7967,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI_PT_PVEM,18,21220,99,1091,22410,48117,7430,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI_PT_NUAL,6,21220,99,1091,22410,48117,7310,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI_PVEM_NUAL,11,21220,99,1091,22410,48117,7433,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_PVEM_NUAL,1,21220,99,1091,22410,48117,1695,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI_PT,38,21220,99,1091,22410,48117,6810,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI_PVEM,21,21220,99,1091,22410,48117,6911,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI_NUAL,9,21220,99,1091,22410,48117,6791,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_PVEM,1,21220,99,1091,22410,48117,1163,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_NUAL,1,21220,99,1091,22410,48117,1055,Sí
2016,1,AGUASCALIENTES,18,AGUASCALIENTES,PVEM_NUAL,5,21220,99,1091,22410,48117,1177,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PAN,9410,30337,17,988,31342,46299,9410,No
2016,1,AGUASCALIENTES,2,EL LLANO,PRI,6298,30337,17,988,31342,46299,6298,No
2016,1,AGUASCALIENTES,2,EL LLANO,PRD,2183,30337,17,988,31342,46299,2183,No
2016,1,AGUASCALIENTES,2,EL LLANO,PT,2196,30337,17,988,31342,46299,2196,No
2016,1,AGUASCALIENTES,2,EL LLANO,PVEM,910,30337,17,988,31342,46299,910,No
2016,1,AGUASCALIENTES,2,EL LLANO,MC,717,30337,17,988,31342,46299,717,No
2016,1,AGUASCALIENTES,2,EL LLANO,NUAL,6962,30337,17,988,31342,46299,6962,No
2016,1,AGUASCALIENTES,2,EL LLANO,MORENA,624,30337,17,988,31342,46299,624,No
2016,1,AGUASCALIENTES,2,EL LLANO,ES,593,30337,17,988,31342,46299,593,No
2016,1,AGUASCALIENTES,2,EL LLANO,PRI_PT_PVEM_NUAL,57,30337,17,988,31342,46299,16423,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PRI_PT_PVEM,8,30337,17,988,31342,46299,9412,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PRI_PT_NUAL,53,30337,17,988,31342,46299,15509,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PRI_PVEM_NUAL,39,30337,17,988,31342,46299,14209,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PT_PVEM_NUAL,5,30337,17,988,31342,46299,10073,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PRI_PT,71,30337,17,988,31342,46299,8565,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PRI_PVEM,28,30337,17,988,31342,46299,7236,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PRI_NUAL,146,30337,17,988,31342,46299,13406,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PT_PVEM,5,30337,17,988,31342,46299,3111,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PT_NUAL,7,30337,17,988,31342,46299,9165,Sí
2016,1,AGUASCALIENTES,2,EL LLANO,PVEM_NUAL,25,30337,17,988,31342,46299,7897,Sí
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PAN,8797,28095,28,1004,29127,43691,8797,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRI,3636,28095,28,1004,29127,43691,3636,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRD,6689,28095,28,1004,29127,43691,6689,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT,802,28095,28,1004,29127,43691,802,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PVEM,3038,28095,28,1004,29127,43691,3038,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,MC,603,28095,28,1004,29127,43691,603,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,NUAL,2912,28095,28,1004,29127,43691,2912,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,MORENA,675,28095,28,1004,29127,43691,675,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,ES,722,28095,28,1004,29127,43691,722,No
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRI_PT_PVEM_NUAL,16,28095,28,1004,29127,43691,10404,Sí
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRI_PT_PVEM,7,28095,28,1004,29127,43691,7483,Sí
2016,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRI_PT_NUAL,21,28095,28,1004,29127,43691,7371,Sí
