Año,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PAN,6836,25604,15,1196,26815,48443,6836,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PRI,5815,25604,15,1196,26815,48443,5815,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PRD,372,25604,15,1196,26815,48443,372,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PT,1853,25604,15,1196,26815,48443,1853,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PVEM,1505,25604,15,1196,26815,48443,1505,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,MC,823,25604,15,1196,26815,48443,823,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,NUAL,2996,25604,15,1196,26815,48443,2996,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,MORENA,4580,25604,15,1196,26815,48443,4580,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,ES,374,25604,15,1196,26815,48443,374,No
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PAN_PRD_MC,111,25604,15,1196,26815,48443,8142,Sí
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PAN_PRD,32,25604,15,1196,26815,48443,7240,Sí
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PAN_MC,39,25604,15,1196,26815,48443,7698,Sí
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PRD_MC,15,25604,15,1196,26815,48443,1210,Sí
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PT_MORENA_ES,118,25604,15,1196,26815,48443,6925,Sí
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PT_MORENA,88,25604,15,1196,26815,48443,6521,Sí
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,PT_ES,14,25604,15,1196,26815,48443,2241,Sí
2018,1,AGUASCALIENTES,1,RINCON DE ROMOS,MORENA_ES,33,25604,15,1196,26815,48443,4987,Sí
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PAN,13864,33285,56,1417,34758,56227,13864,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PRI,6325,33285,56,1417,34758,56227,6325,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PRD,500,33285,56,1417,34758,56227,500,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PT,769,33285,56,1417,34758,56227,769,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PVEM,1389,33285,56,1417,34758,56227,1389,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,MC,720,33285,56,1417,34758,56227,720,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,NUAL,889,33285,56,1417,34758,56227,889,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,MORENA,7654,33285,56,1417,34758,56227,7654,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,ES,721,33285,56,1417,34758,56227,721,No
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PAN_PRD_MC,144,33285,56,1417,34758,56227,15228,Sí
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PAN_PRD,42,33285,56,1417,34758,56227,14406,Sí
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PAN_MC,27,33285,56,1417,34758,56227,14611,Sí
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PRD_MC,12,33285,56,1417,34758,56227,1232,Sí
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PT_MORENA_ES,128,33285,56,1417,34758,56227,9272,Sí
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PT_MORENA,49,33285,56,1417,34758,56227,8472,Sí
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,PT_ES,6,33285,56,1417,34758,56227,1496,Sí
2018,1,AGUASCALIENTES,10,AGUASCALIENTES,MORENA_ES,46,33285,56,1417,34758,56227,8421,Sí
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PAN,13344,34758,78,1481,36317,56488,13344,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PRI,6827,34758,78,1481,36317,56488,6827,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PRD,426,34758,78,1481,36317,56488,426,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PT,811,34758,78,1481,36317,56488,811,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PVEM,1602,34758,78,1481,36317,56488,1602,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,MC,698,34758,78,1481,36317,56488,698,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,NUAL,1035,34758,78,1481,36317,56488,1035,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,MORENA,8736,34758,78,1481,36317,56488,8736,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,ES,775,34758,78,1481,36317,56488,775,No
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PAN_PRD_MC,109,34758,78,1481,36317,56488,14577,Sí
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PAN_PRD,46,34758,78,1481,36317,56488,13816,Sí
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PAN_MC,34,34758,78,1481,36317,56488,14076,Sí
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PRD_MC,4,34758,78,1481,36317,56488,1128,Sí
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PT_MORENA_ES,172,34758,78,1481,36317,56488,10494,Sí
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PT_MORENA,60,34758,78,1481,36317,56488,9607,Sí
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,PT_ES,26,34758,78,1481,36317,56488,1612,Sí
2018,1,AGUASCALIENTES,11,AGUASCALIENTES,MORENA_ES,53,34758,78,1481,36317,56488,9564,Sí
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PAN,5138,23080,31,898,24009,51263,5138,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PRI,6357,23080,31,898,24009,51263,6357,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PRD,378,23080,31,898,24009,51263,378,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PT,716,23080,31,898,24009,51263,716,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PVEM,1066,23080,31,898,24009,51263,1066,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,MC,759,23080,31,898,24009,51263,759,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,NUAL,681,23080,31,898,24009,51263,681,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,MORENA,7027,23080,31,898,24009,51263,7027,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,ES,630,23080,31,898,24009,51263,630,No
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PAN_PRD_MC,56,23080,31,898,24009,51263,6331,Sí
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PAN_PRD,10,23080,31,898,24009,51263,5526,Sí
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PAN_MC,18,23080,31,898,24009,51263,5915,Sí
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PRD_MC,3,23080,31,898,24009,51263,1140,Sí
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_MORENA_ES,145,23080,31,898,24009,51263,8518,Sí
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_MORENA,43,23080,31,898,24009,51263,7786,Sí
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,PT_ES,3,23080,31,898,24009,51263,1349,Sí
2018,1,AGUASCALIENTES,12,AGUASCALIENTES,MORENA_ES,50,23080,31,898,24009,51263,7707,Sí
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PAN,9003,28067,48,1043,29158,49711,9003,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PRI,5748,28067,48,1043,29158,49711,5748,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PRD,389,28067,48,1043,29158,49711,389,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PT,707,28067,48,1043,29158,49711,707,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PVEM,1081,28067,48,1043,29158,49711,1081,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,MC,680,28067,48,1043,29158,49711,680,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,NUAL,1297,28067,48,1043,29158,49711,1297,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,MORENA,8049,28067,48,1043,29158,49711,8049,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,ES,735,28067,48,1043,29158,49711,735,No
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PAN_PRD_MC,83,28067,48,1043,29158,49711,10155,Sí
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PAN_PRD,21,28067,48,1043,29158,49711,9413,Sí
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PAN_MC,19,28067,48,1043,29158,49711,9702,Sí
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PRD_MC,3,28067,48,1043,29158,49711,1072,Sí
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_MORENA_ES,141,28067,48,1043,29158,49711,9632,Sí
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_MORENA,67,28067,48,1043,29158,49711,8823,Sí
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,PT_ES,1,28067,48,1043,29158,49711,1443,Sí
2018,1,AGUASCALIENTES,13,AGUASCALIENTES,MORENA_ES,43,28067,48,1043,29158,49711,8827,Sí
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PAN,10170,32446,35,1174,33655,53227,10170,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PRI,7169,32446,35,1174,33655,53227,7169,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PRD,453,32446,35,1174,33655,53227,453,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PT,765,32446,35,1174,33655,53227,765,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PVEM,1182,32446,35,1174,33655,53227,1182,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,MC,662,32446,35,1174,33655,53227,662,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,NUAL,1668,32446,35,1174,33655,53227,1668,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,MORENA,8947,32446,35,1174,33655,53227,8947,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,ES,1034,32446,35,1174,33655,53227,1034,No
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PAN_PRD_MC,78,32446,35,1174,33655,53227,11363,Sí
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PAN_PRD,24,32446,35,1174,33655,53227,10647,Sí
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PAN_MC,13,32446,35,1174,33655,53227,10845,Sí
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PRD_MC,4,32446,35,1174,33655,53227,1119,Sí
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_MORENA_ES,158,32446,35,1174,33655,53227,10904,Sí
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_MORENA,55,32446,35,1174,33655,53227,9767,Sí
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,PT_ES,4,32446,35,1174,33655,53227,1803,Sí
2018,1,AGUASCALIENTES,14,AGUASCALIENTES,MORENA_ES,60,32446,35,1174,33655,53227,10041,Sí
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PAN,6623,28256,36,1181,29473,50928,6623,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PRI,5638,28256,36,1181,29473,50928,5638,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PRD,1769,28256,36,1181,29473,50928,1769,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PT,832,28256,36,1181,29473,50928,832,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PVEM,1459,28256,36,1181,29473,50928,1459,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,MC,760,28256,36,1181,29473,50928,760,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,NUAL,1011,28256,36,1181,29473,50928,1011,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,MORENA,8728,28256,36,1181,29473,50928,8728,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,ES,893,28256,36,1181,29473,50928,893,No
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PAN_PRD_MC,100,28256,36,1181,29473,50928,9252,Sí
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PAN_PRD,86,28256,36,1181,29473,50928,8478,Sí
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PAN_MC,13,28256,36,1181,29473,50928,7396,Sí
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PRD_MC,25,28256,36,1181,29473,50928,2554,Sí
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PT_MORENA_ES,184,28256,36,1181,29473,50928,10637,Sí
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PT_MORENA,75,28256,36,1181,29473,50928,9635,Sí
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,PT_ES,18,28256,36,1181,29473,50928,1743,Sí
2018,1,AGUASCALIENTES,15,AGUASCALIENTES,MORENA_ES,42,28256,36,1181,29473,50928,9663,Sí
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PAN,6446,24946,43,993,25982,47539,6446,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PRI,5422,24946,43,993,25982,47539,5422,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PRD,408,24946,43,993,25982,47539,408,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PT,827,24946,43,993,25982,47539,827,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PVEM,1156,24946,43,993,25982,47539,1156,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,MC,788,24946,43,993,25982,47539,788,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,NUAL,787,24946,43,993,25982,47539,787,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,MORENA,7658,24946,43,993,25982,47539,7658,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,ES,1061,24946,43,993,25982,47539,1061,No
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PAN_PRD_MC,84,24946,43,993,25982,47539,7726,Sí
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PAN_PRD,18,24946,43,993,25982,47539,6872,Sí
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PAN_MC,14,24946,43,993,25982,47539,7248,Sí
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PRD_MC,7,24946,43,993,25982,47539,1203,Sí
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PT_MORENA_ES,161,24946,43,993,25982,47539,9707,Sí
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PT_MORENA,46,24946,43,993,25982,47539,8531,Sí
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,PT_ES,4,24946,43,993,25982,47539,1892,Sí
2018,1,AGUASCALIENTES,16,AGUASCALIENTES,MORENA_ES,59,24946,43,993,25982,47539,8778,Sí
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PAN,14024,34042,72,1445,35559,55676,14024,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PRI,6372,34042,72,1445,35559,55676,6372,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PRD,483,34042,72,1445,35559,55676,483,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PT,757,34042,72,1445,35559,55676,757,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PVEM,1415,34042,72,1445,35559,55676,1415,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,MC,713,34042,72,1445,35559,55676,713,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,NUAL,1073,34042,72,1445,35559,55676,1073,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,MORENA,7806,34042,72,1445,35559,55676,7806,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,ES,896,34042,72,1445,35559,55676,896,No
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PAN_PRD_MC,136,34042,72,1445,35559,55676,15356,Sí
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PAN_PRD,42,34042,72,1445,35559,55676,14549,Sí
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PAN_MC,36,34042,72,1445,35559,55676,14773,Sí
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PRD_MC,7,34042,72,1445,35559,55676,1203,Sí
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PT_MORENA_ES,165,34042,72,1445,35559,55676,9624,Sí
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PT_MORENA,58,34042,72,1445,35559,55676,8621,Sí
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,PT_ES,13,34042,72,1445,35559,55676,1666,Sí
2018,1,AGUASCALIENTES,17,AGUASCALIENTES,MORENA_ES,46,34042,72,1445,35559,55676,8748,Sí
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PAN,8825,28319,33,1089,29441,53560,8825,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PRI,5705,28319,33,1089,29441,53560,5705,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PRD,496,28319,33,1089,29441,53560,496,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PT,837,28319,33,1089,29441,53560,837,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PVEM,1260,28319,33,1089,29441,53560,1260,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,MC,670,28319,33,1089,29441,53560,670,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,NUAL,1203,28319,33,1089,29441,53560,1203,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,MORENA,7986,28319,33,1089,29441,53560,7986,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,ES,897,28319,33,1089,29441,53560,897,No
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PAN_PRD_MC,87,28319,33,1089,29441,53560,10078,Sí
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PAN_PRD,30,28319,33,1089,29441,53560,9351,Sí
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PAN_MC,20,28319,33,1089,29441,53560,9515,Sí
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PRD_MC,5,28319,33,1089,29441,53560,1171,Sí
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_MORENA_ES,169,28319,33,1089,29441,53560,9889,Sí
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_MORENA,64,28319,33,1089,29441,53560,8887,Sí
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,PT_ES,15,28319,33,1089,29441,53560,1749,Sí
2018,1,AGUASCALIENTES,18,AGUASCALIENTES,MORENA_ES,50,28319,33,1089,29441,53560,8933,Sí
2018,1,AGUASCALIENTES,2,EL LLANO,PAN,6227,29467,19,1140,30626,48536,6227,No
2018,1,AGUASCALIENTES,2,EL LLANO,PRI,5435,29467,19,1140,30626,48536,5435,No
2018,1,AGUASCALIENTES,2,EL LLANO,PRD,1216,29467,19,1140,30626,48536,1216,No
2018,1,AGUASCALIENTES,2,EL LLANO,PT,1235,29467,19,1140,30626,48536,1235,No
2018,1,AGUASCALIENTES,2,EL LLANO,PVEM,605,29467,19,1140,30626,48536,605,No
2018,1,AGUASCALIENTES,2,EL LLANO,MC,545,29467,19,1140,30626,48536,545,No
2018,1,AGUASCALIENTES,2,EL LLANO,NUAL,1573,29467,19,1140,30626,48536,1573,No
2018,1,AGUASCALIENTES,2,EL LLANO,MORENA,11548,29467,19,1140,30626,48536,11548,No
2018,1,AGUASCALIENTES,2,EL LLANO,ES,453,29467,19,1140,30626,48536,453,No
2018,1,AGUASCALIENTES,2,EL LLANO,PAN_PRD_MC,104,29467,19,1140,30626,48536,8092,Sí
2018,1,AGUASCALIENTES,2,EL LLANO,PAN_PRD,87,29467,19,1140,30626,48536,7530,Sí
2018,1,AGUASCALIENTES,2,EL LLANO,PAN_MC,26,29467,19,1140,30626,48536,6798,Sí
2018,1,AGUASCALIENTES,2,EL LLANO,PRD_MC,12,29467,19,1140,30626,48536,1773,Sí
2018,1,AGUASCALIENTES,2,EL LLANO,PT_MORENA_ES,178,29467,19,1140,30626,48536,13414,Sí
2018,1,AGUASCALIENTES,2,EL LLANO,PT_MORENA,111,29467,19,1140,30626,48536,12894,Sí
2018,1,AGUASCALIENTES,2,EL LLANO,PT_ES,15,29467,19,1140,30626,48536,1703,Sí
2018,1,AGUASCALIENTES,2,EL LLANO,MORENA_ES,97,29467,19,1140,30626,48536,12098,Sí
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PAN,4500,27954,17,1093,29064,45804,4500,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRI,5463,27954,17,1093,29064,45804,5463,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRD,4868,27954,17,1093,29064,45804,4868,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT,713,27954,17,1093,29064,45804,713,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PVEM,2984,27954,17,1093,29064,45804,2984,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,MC,418,27954,17,1093,29064,45804,418,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,NUAL,1683,27954,17,1093,29064,45804,1683,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,MORENA,6456,27954,17,1093,29064,45804,6456,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,ES,328,27954,17,1093,29064,45804,328,No
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PAN_PRD_MC,144,27954,17,1093,29064,45804,9930,Sí
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PAN_PRD,162,27954,17,1093,29064,45804,9530,Sí
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PAN_MC,19,27954,17,1093,29064,45804,4937,Sí
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PRD_MC,14,27954,17,1093,29064,45804,5300,Sí
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT_MORENA_ES,108,27954,17,1093,29064,45804,7605,Sí
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT_MORENA,46,27954,17,1093,29064,45804,7215,Sí
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,PT_ES,4,27954,17,1093,29064,45804,1045,Sí
2018,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,MORENA_ES,44,27954,17,1093,29064,45804,6828,Sí
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PAN,9971,32577,35,1093,33705,58289,9971,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PRI,8980,32577,35,1093,33705,58289,8980,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PRD,513,32577,35,1093,33705,58289,513,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PT,646,32577,35,1093,33705,58289,646,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PVEM,2068,32577,35,1093,33705,58289,2068,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,MC,487,32577,35,1093,33705,58289,487,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,NUAL,1019,32577,35,1093,33705,58289,1019,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,MORENA,7783,32577,35,1093,33705,58289,7783,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,ES,726,32577,35,1093,33705,58289,726,No
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PAN_PRD_MC,90,32577,35,1093,33705,58289,11061,Sí
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PAN_PRD,32,32577,35,1093,33705,58289,10516,Sí
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PAN_MC,13,32577,35,1093,33705,58289,10471,Sí
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PRD_MC,4,32577,35,1093,33705,58289,1004,Sí
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PT_MORENA_ES,149,32577,35,1093,33705,58289,9304,Sí
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PT_MORENA,38,32577,35,1093,33705,58289,8467,Sí
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,PT_ES,9,32577,35,1093,33705,58289,1381,Sí
2018,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,MORENA_ES,49,32577,35,1093,33705,58289,8558,Sí
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PAN,9514,27526,29,976,28531,50579,9514,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PRI,4266,27526,29,976,28531,50579,4266,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PRD,411,27526,29,976,28531,50579,411,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PT,737,27526,29,976,28531,50579,737,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PVEM,1367,27526,29,976,28531,50579,1367,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,MC,683,27526,29,976,28531,50579,683,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,NUAL,849,27526,29,976,28531,50579,849,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,MORENA,8518,27526,29,976,28531,50579,8518,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,ES,814,27526,29,976,28531,50579,814,No
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PAN_PRD_MC,91,27526,29,976,28531,50579,10699,Sí
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PAN_PRD,21,27526,29,976,28531,50579,9946,Sí
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PAN_MC,11,27526,29,976,28531,50579,10208,Sí
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PRD_MC,1,27526,29,976,28531,50579,1095,Sí
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PT_MORENA_ES,140,27526,29,976,28531,50579,10209,Sí
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PT_MORENA,45,27526,29,976,28531,50579,9300,Sí
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,PT_ES,5,27526,29,976,28531,50579,1556,Sí
2018,1,AGUASCALIENTES,5,AGUASCALIENTES,MORENA_ES,53,27526,29,976,28531,50579,9385,Sí
2018,1,AGUASCALIENTES,6,AGUASCALIENTES,PAN,17697,37442,30,1270,38742,56440,17697,No
2018,1,AGUASCALIENTES,6,AGUASCALIENTES,PRI,6737,37442,30,1270,38742,56440,6737,No
