Año,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,Coalición
2023,5,COAHUILA,24,PARRAS,PT,3770,19433,2,618,20053,34709,No
2023,5,COAHUILA,24,PARRAS,UDC,375,19433,2,618,20053,34709,No
2023,5,COAHUILA,24,PARRAS,MC,251,19433,2,618,20053,34709,No
2023,5,COAHUILA,24,PARRAS,MORENA,4337,19433,2,618,20053,34709,No
2023,5,COAHUILA,24,PARRAS,PAN_PRI_PRD,80,19433,2,618,20053,34709,Sí
2023,5,COAHUILA,24,PARRAS,PAN_PRI,65,19433,2,618,20053,34709,Sí
2023,5,COAHUILA,24,PARRAS,PAN_PRD,4,19433,2,618,20053,34709,Sí
2023,5,COAHUILA,24,PARRAS,PRI_PRD,12,19433,2,618,20053,34709,Sí
2023,5,COAHUILA,24,PARRAS,PVEM_UDC,12,19433,2,618,20053,34709,Sí
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PAN,2396,69356,9,1558,70923,140088,No
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PRI,30446,69356,9,1558,70923,140088,No
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PRD,2486,69356,9,1558,70923,140088,No
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PVEM,1452,69356,9,1558,70923,140088,No
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PT,3150,69356,9,1558,70923,140088,No
2023,5,COAHUILA,25,PIEDRAS NEGRAS,UDC,1253,69356,9,1558,70923,140088,No
2023,5,COAHUILA,25,PIEDRAS NEGRAS,MC,1359,69356,9,1558,70923,140088,No
2023,5,COAHUILA,25,PIEDRAS NEGRAS,MORENA,25586,69356,9,1558,70923,140088,No
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PAN_PRI_PRD,583,69356,9,1558,70923,140088,Sí
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PAN_PRI,475,69356,9,1558,70923,140088,Sí
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PAN_PRD,32,69356,9,1558,70923,140088,Sí
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PRI_PRD,95,69356,9,1558,70923,140088,Sí
2023,5,COAHUILA,25,PIEDRAS NEGRAS,PVEM_UDC,43,69356,9,1558,70923,140088,Sí
2023,5,COAHUILA,26,PROGRESO,PAN,20,1979,1,47,2027,2935,No
2023,5,COAHUILA,26,PROGRESO,PRI,1348,1979,1,47,2027,2935,No
2023,5,COAHUILA,26,PROGRESO,PRD,8,1979,1,47,2027,2935,No
2023,5,COAHUILA,26,PROGRESO,PVEM,4,1979,1,47,2027,2935,No
2023,5,COAHUILA,26,PROGRESO,PT,342,1979,1,47,2027,2935,No
2023,5,COAHUILA,26,PROGRESO,UDC,20,1979,1,47,2027,2935,No
2023,5,COAHUILA,26,PROGRESO,MC,8,1979,1,47,2027,2935,No
2023,5,COAHUILA,26,PROGRESO,MORENA,204,1979,1,47,2027,2935,No
2023,5,COAHUILA,26,PROGRESO,PAN_PRI_PRD,7,1979,1,47,2027,2935,Sí
2023,5,COAHUILA,26,PROGRESO,PAN_PRI,16,1979,1,47,2027,2935,Sí
2023,5,COAHUILA,26,PROGRESO,PAN_PRD,1,1979,1,47,2027,2935,Sí
2023,5,COAHUILA,26,PROGRESO,PRI_PRD,1,1979,1,47,2027,2935,Sí
2023,5,COAHUILA,27,RAMOS ARIZPE,PAN,2191,38473,9,1080,39562,80763,No
2023,5,COAHUILA,27,RAMOS ARIZPE,PRI,17896,38473,9,1080,39562,80763,No
2023,5,COAHUILA,27,RAMOS ARIZPE,PRD,353,38473,9,1080,39562,80763,No
2023,5,COAHUILA,27,RAMOS ARIZPE,PVEM,4783,38473,9,1080,39562,80763,No
2023,5,COAHUILA,27,RAMOS ARIZPE,PT,2826,38473,9,1080,39562,80763,No
2023,5,COAHUILA,27,RAMOS ARIZPE,UDC,488,38473,9,1080,39562,80763,No
2023,5,COAHUILA,27,RAMOS ARIZPE,MC,677,38473,9,1080,39562,80763,No
2023,5,COAHUILA,27,RAMOS ARIZPE,MORENA,8670,38473,9,1080,39562,80763,No
2023,5,COAHUILA,27,RAMOS ARIZPE,PAN_PRI_PRD,290,38473,9,1080,39562,80763,Sí
2023,5,COAHUILA,27,RAMOS ARIZPE,PAN_PRI,230,38473,9,1080,39562,80763,Sí
2023,5,COAHUILA,27,RAMOS ARIZPE,PAN_PRD,9,38473,9,1080,39562,80763,Sí
2023,5,COAHUILA,27,RAMOS ARIZPE,PRI_PRD,36,38473,9,1080,39562,80763,Sí
2023,5,COAHUILA,27,RAMOS ARIZPE,PVEM_UDC,24,38473,9,1080,39562,80763,Sí
2023,5,COAHUILA,28,SABINAS,PAN,933,29333,6,831,30170,52032,No
2023,5,COAHUILA,28,SABINAS,PRI,12026,29333,6,831,30170,52032,No
2023,5,COAHUILA,28,SABINAS,PRD,618,29333,6,831,30170,52032,No
2023,5,COAHUILA,28,SABINAS,PVEM,713,29333,6,831,30170,52032,No
2023,5,COAHUILA,28,SABINAS,PT,2668,29333,6,831,30170,52032,No
2023,5,COAHUILA,28,SABINAS,UDC,4433,29333,6,831,30170,52032,No
2023,5,COAHUILA,28,SABINAS,MC,336,29333,6,831,30170,52032,No
2023,5,COAHUILA,28,SABINAS,MORENA,7205,29333,6,831,30170,52032,No
2023,5,COAHUILA,28,SABINAS,PAN_PRI_PRD,148,29333,6,831,30170,52032,Sí
2023,5,COAHUILA,28,SABINAS,PAN_PRI,148,29333,6,831,30170,52032,Sí
2023,5,COAHUILA,28,SABINAS,PAN_PRD,11,29333,6,831,30170,52032,Sí
2023,5,COAHUILA,28,SABINAS,PRI_PRD,37,29333,6,831,30170,52032,Sí
2023,5,COAHUILA,28,SABINAS,PVEM_UDC,57,29333,6,831,30170,52032,Sí
2023,5,COAHUILA,30,SALTILLO,PAN,20490,344823,115,8842,353780,639684,No
2023,5,COAHUILA,30,SALTILLO,PRI,163462,344823,115,8842,353780,639684,No
2023,5,COAHUILA,30,SALTILLO,PRD,3860,344823,115,8842,353780,639684,No
2023,5,COAHUILA,30,SALTILLO,PVEM,19077,344823,115,8842,353780,639684,No
2023,5,COAHUILA,30,SALTILLO,PT,27938,344823,115,8842,353780,639684,No
2023,5,COAHUILA,30,SALTILLO,UDC,6198,344823,115,8842,353780,639684,No
2023,5,COAHUILA,30,SALTILLO,MC,11384,344823,115,8842,353780,639684,No
2023,5,COAHUILA,30,SALTILLO,MORENA,87175,344823,115,8842,353780,639684,No
2023,5,COAHUILA,30,SALTILLO,PAN_PRI_PRD,2894,344823,115,8842,353780,639684,Sí
2023,5,COAHUILA,30,SALTILLO,PAN_PRI,1812,344823,115,8842,353780,639684,Sí
2023,5,COAHUILA,30,SALTILLO,PAN_PRD,82,344823,115,8842,353780,639684,Sí
2023,5,COAHUILA,30,SALTILLO,PRI_PRD,225,344823,115,8842,353780,639684,Sí
2023,5,COAHUILA,30,SALTILLO,PVEM_UDC,226,344823,115,8842,353780,639684,Sí
2023,5,COAHUILA,31,SAN BUENAVENTURA,PAN,482,10825,1,187,11013,19316,No
2023,5,COAHUILA,31,SAN BUENAVENTURA,PRI,4854,10825,1,187,11013,19316,No
2023,5,COAHUILA,31,SAN BUENAVENTURA,PRD,96,10825,1,187,11013,19316,No
2023,5,COAHUILA,31,SAN BUENAVENTURA,PVEM,118,10825,1,187,11013,19316,No
2023,5,COAHUILA,31,SAN BUENAVENTURA,PT,2128,10825,1,187,11013,19316,No
2023,5,COAHUILA,31,SAN BUENAVENTURA,UDC,202,10825,1,187,11013,19316,No
2023,5,COAHUILA,31,SAN BUENAVENTURA,MC,109,10825,1,187,11013,19316,No
2023,5,COAHUILA,31,SAN BUENAVENTURA,MORENA,2716,10825,1,187,11013,19316,No
2023,5,COAHUILA,31,SAN BUENAVENTURA,PAN_PRI_PRD,60,10825,1,187,11013,19316,Sí
2023,5,COAHUILA,31,SAN BUENAVENTURA,PAN_PRI,47,10825,1,187,11013,19316,Sí
2023,5,COAHUILA,31,SAN BUENAVENTURA,PAN_PRD,2,10825,1,187,11013,19316,Sí
2023,5,COAHUILA,31,SAN BUENAVENTURA,PRI_PRD,9,10825,1,187,11013,19316,Sí
2023,5,COAHUILA,31,SAN BUENAVENTURA,PVEM_UDC,2,10825,1,187,11013,19316,Sí
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PAN,532,18812,1,441,19254,34561,No
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PRI,6617,18812,1,441,19254,34561,No
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PRD,81,18812,1,441,19254,34561,No
2023,5,COAHUILA,32,SAN JUAN DE SABINAS,PVEM,155,18812,1,441,19254,34561,No
